listing_id,update_time,listing_name,location_address,zip,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,acceptedpayment,FNAP,SNAP_option,SNAP_option_1,SNAP_option_2
300147,9/15/2020 9:23,Farmers Market of Bluffton,"""40 Calhoun Street, Bluffton, South Carolina 29910""",29910,-80.862568,32.234811,Carson Cottages at the corner of Calhoun & Lawrence Streets. Historic Bluffton,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
300148,1/7/2021 11:10,Hinsdale Farmers Market,"""30 E. Chicago Ave., Hinsdale, Illinois 60521""",60521,-87.928694,41.8036543,On the street between Hinsdale Village Hall and Burlington Park.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
300149,2/8/2021 13:23,Imlay City Farmers Market,"""120 N Main, Imlay City, Michigan 48444""",48444,-83.074322,43.02429,Corner of Main Street and Third Street in Downtown Imlay City - across the street from our local post office,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300154,1/4/2021 10:35,Dubuque Farmers Market,"""Iowa Street between 10th & 13th Streets, Dubuque, Iowa 52001""",52001,-90.667851,42.504521,"The Dubuque Farmers Market is located on Iowa Street, from 10th Street to just past 13th Street; between Central Avenue and Main Street; and includes the parking lot with electrical capacity, south of City Hall on Central Avenue.",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300156,1/26/2021 13:43,Salem Farmers Market,"""3 East Main Street, Salem, Virginia 24153""",24153,-80.058606,37.292997,On the corner of Main and Broad Street,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300157,3/8/2021 15:40,Manzanita Farmers Market,"""36465 N Hwy 101, Nehalem , Oregon 97131""",97131,-123.89424,45.719007,"At the Rex Champ Field off of Hwy 101 in Nehalem, OR",Local government building grounds;,Private Business Parking Lot & Closed Off Public Street,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300184,1/26/2021 17:09,Los Ranchos Growers' Market,"""City Hall, 6718 Rio Grande Blvd. NW, Los Ranchos, New Mexico 87107""",87107,-106.65491,35.158683,On the tennis court parking lot adjacent to the community park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;,,0,0
300186,1/4/2021 9:26,Twin City Farmers Market,"""106 Avenue A, Sterling IL, Illinois 61081""",61081,-89.697172,41.787255,"Located year round inside the historic Twin City Produce Building located at 106 Avenue A, just off of West 3rd Street. In the warmer months we expand outside to the adjacent Sterling Marketplace pavillion.",,Indoor market located in the historic Twin City Produce building,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
300187,1/26/2021 17:33,Mount Carroll Farmers Market,"""116 E Market Street, Mount Carroll , Illinois 61053""",61053,-89.978008,42.101295,At the courthouse square,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
300188,1/25/2021 20:04,Main Street Farmers Market,"""South Main at Wheeling, Washington, Pennsylvania 15301""",15301,-80.245,40.169,Main Pavilion,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300189,9/10/2020 16:01,Mosinee Farm Market,"""1101 Main Street, City, Wisconsin 54455""",54455,-89.708626,44.797421,River park,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;,,0,0
300191,8/3/2020 11:45,GLENCOE,"""201  W CHASTAIN BLVD. WEST, GLENCOE, Alabama 35905""",35905,-85.934714,33.957828,PARKING LOT AT CITY HALL,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,Senior Farmers Market Nutrition Program;,,0,0
300192,7/2/2020 14:41,USDA Farmers Market,"""Corner 12th St. & Independence Ave. SW, Washington, District of Columbia 20250""",20250,-77.028494,38.887743,Parking lot across from the Smithsonian Metro Station,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
,,,"""""",,,,,,,,,,,,,
300196,9/10/2020 14:56,Chatham Farmer's Market,"""1652 Main Street Rte 28, Chatham, Massachusetts 02633""",02633,-69.962249,41.676615,Local Color Art Gallery & Ocean State Job Lot,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
300202,9/10/2020 15:39,Anacortes Farmers Market,"""611 R Avenue, Anacortes, Washington 98221""",98221,-122.60918,48.516974,Next to the Depot Community & Arts Center at 7th Street & R Avenue,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300206,1/19/2021 15:31,Minturn Market,"""Historic Downtown Minturn, Minturn, Colorado 81645""",81645,-106.4315,39.58839,100 Main St,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
300207,8/5/2020 9:25,Webster Springs Farmer's Market,"""Baker's Island, Webster Springs, West Virginia 26288""",26288,-80.415459,38.47842,Town recreatation area.  Picnic shelter.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;,,0,0
300209,8/5/2020 11:33,"Ocean City, NJ Farmers & Crafters Market","""6th Street & Asbury Avenue, Ocean City, New Jersey 08226""",08226,-74.572082,39.282143,Located on the corner of 6th & Asbury. Farmers on the Ocean City Tabernacle grounds along Asbury Avenue between 5th & 6th Streets,,The market takes place on both sides of street. One side is a faith-based institution and the other is owned by the city.,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
300210,1/4/2021 9:57,Hernando Farmers Market,"""2535 Highway 51 South, Hernando, Mississippi 38632""",38632,-89.994281,34.823026,Historic Town Square,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300211,3/4/2021 17:48,Townshend Farmers Market,"""6573 Route 30, West Townshend, Vermont 05359""",05359,-72.711717,43.084256,On the lawn at the West Townshend Country Store,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300214,1/4/2021 23:07,Idaho Falls Farmers' Market,"""A - D St. Memorial Drive, Idaho Falls, Idaho 83402""",83402,-112.0425,43.494592,We are on Memorial Drive along the river walkway. Since the street is closed you can access us on Capitol St.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300215,1/9/2021 14:05,Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei,"""55299C Kuhio Hwy , Hanalei, Hawaii 96714""",96714,-159.4992,22.201731,"The Hanalei Farmers Market (HFM) occurs every Saturday, 9:30 am to 12 noon on the beautiful grounds of Hale Halawai Ohana O Hanalei (Hanaleis Community Center) which is located behind Hanalei Poi and across the soccer field from the much photographed little green church, Wai`oli Hui`ia.",,On the grounds of Hale Halawai Ohana O Hanalei (Hanaleis Community Center).,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,,,0,0
300217,1/25/2021 17:11,Monroe County Farmer's Market,"""20 E. Willow St., Monroe, Michigan 48162""",48162,-83.39378,41.91965,one block north of downtown Monroe,,farmers market owned building,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
300219,12/28/2020 13:19,Legion Park Farmers Market,"""6601 Biscayne Blvd, Miami, Florida 33138""",33138,-80.183684,25.836451,"On Legion Parks main walk, ADA accessible.There is a larger parking lot in Legion Park, 6447 N.E. 7th Ave, where a short (2 minute), pleasant walk across the dog-friendly park under live oak trees leads to the market.Serviced by bus routes 3 and 16.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300221,1/14/2021 1:12,Espanola Farmers Market,"""1105 N.Railroad  Avenue, Espanola, New Mexico 87532""",87532,-106.0658,36.003598,"permanent site, open air market with community flower garden in front and community vegetable gardens behind market vendors' plaza",,"permanent market-owned site, 3.19 acres with market vendors' open air plaza, community flower garden in front and irrigated community vegetable gardens in back",No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300222,9/10/2020 17:36,MILFORD - DOWNTOWN FARMERS MARKET,"""108 West Main Street (Wasson Field), Milford, Connecticut 06460""",06460,-73.062096,41.226598,"At Wasson Field, next to the Parsons' Government Complex and \""The Old DMV.\""",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;,,0,0
300224,9/11/2020 18:35,Northeast Minneapolis Farmers Market,"""University Avenue NE and 7th Avenue NE , Minneapolis, Minnesota 55413""",55413,-93.262339,44.995288,Located in the parking lot of St. Boniface Church. Off-street parking available and limited handicap parking on-site.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300227,8/4/2020 0:47,Main Street Farmers Market,"""401 Main Street, Placerville, California 95667""",95667,-120.79696,38.730544,Market located around the Bell Tower and down Stagecoach Alley.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300229,9/11/2020 9:01,Green Scene Walker Community Farmer's Market,"""617 Michigan Avenue, Walker, Minnesota 56484""",56484,-94.584857,47.100539,Located next to Super One Grocery Store and across the road from Sanford Health Clinic.,,"On the grass area next to Green Scene Organic Market, Deli & Catering",No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,SNAP;Accept EBT at a central location;;,Accept EBT at a central location;,1,0
300230,9/11/2020 8:52,Piedmont Triad Farmers Market,"""2914 Sandy Ridge Road, Colfax, North Carolina 27235""",27235,-79.992657,36.087691,Exit 208 off of I-40,Federal/state government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
300231,1/25/2021 17:09,Saugerties Farmers Market,"""115 Main Street, Saugerties, New York 12477""",12477,-73.946818,42.080345,Cahill School parking lot,,School parking lot,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1
300235,1/4/2021 13:41,Homer Farmers Market,"""Ocean Drive, Homer, Alaska 99603""",99603,-151.51234,59.638109,"Located across from the Washboard, on the way to the Spit",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1
300237,1/26/2021 18:40,Wrightstown Farmers Market,"""Middletown Grange 576 Penns Park Road, Wrightstown (use Newtown for GPS), Pennsylvania 18940""",18940,-75.106815,40.336871,"The Regular Season Market (May-Thanksgiving) runs Saturdays on the grounds of the Middletown Grange Fair. We have relocated to maximize social distancing due to the coronavirus. Hours: 9 AM -12 PMThe Wrightstown Winter Market (Dec-April) is located this season OUTDOORS at The Anchor Church, 980 Durham Rd, Wrightstown, PA (use Newtown for GPS),2nd & 4th Saturdays 10-12 PM.",,"The Middletown Grange Fairgrounds, 576 Penns Park Road, Wrightstown PA (use Newtown for GPS)",No Indoor;,Organic (USDA Certified);,Debit card/Credit card;,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,Some/all market vendors will accept EBT through individual POS;,0,1
